text,label,review_length,length_bin,pred,true,prob_pos,correct,confidence
"This movie is truly amazing,over the years I have acquired a taste for Japanese Monster movies and am well aware that early examples of this genre can be poor. However this one reaches a new low, as it follows the adventures of Johnny Sokko(?), a young boy who controls a Giant Robot, and his fight against the evil Gargoyle Gang, who seem to have an endless supply of horrid giant monsters at their disposal.",0,74,short (<100w),1,0,0.9948361,False,0.9948360919952393
"Italian soft X Exorcist clone.<br /><br />Woman buy statue of crucified thief. Said thief comes to life and turns out to be the Devil with rape fantasies.<br /><br />Ivan Rassimov plays the Devil brilliantly. Mostly due to his gift of evil looks. And Because he was never above doing nudity. Good on him.<br /><br />The actress in the lead did a decent job. Her wide eyed innocence and the fact that she looked great naked helped.<br /><br />This one has a similar plot element to most Italian horror films. The girl's parents are filthy rich, and depraved. Watch it to get the details.<br /><br />Laura Gemser's husband, Gabriel Tinti, also appears as a random stud. His part is basically phoned-in, but like a cheap beer, it did the job.<br /><br />Fault the director for its failings. This could have been a horror/sex classic.",1,143,medium (100-300w),0,1,0.005171626,False,0.9948283741250634
"I don't think I'm spoiling anyone's experience of this film by telling you not to see it if you have anything better to do, like clean under the stove. It gets dirty under there and you've gotta clean it sometime. <br /><br />I think the movie suffers from a lack of sex and violence, though there is one car chase stunt that looks so dangerous it could only have been filmed in a country where life is cheaper than beer. ""Gargoyle""'s heart is in the right place, but its aspirations are conservative. It is at least not pretentious. But I had a great time acting in it, playing the perennial idiot in the horror movie who says ""What's down this hole?"" and dies for his hubris. Plus I got to meet Michael Pare. Every film junkie should work with a B-movie staple at least once before death. And Romanians are the loveliest people I've met. Literally the loveliest. Walk down the street in Bucarest: if 7 of every 10 women aren't absolutely beautiful, you're walking down a street I didn't come across; and be consoled by the fact that at least 5 of the 10 are available for drinks.<br /><br />Part of the film was shot in Casa Radio, an abandoned, unfinished Classic Communist Bloc-cum-Georgian Nightmare edifice originally intended to house KGB propaganda ministries, i.e. Radio Not-so-Free Europe. The building's five stories tall and takes up a city block; best of all, while its facade radiates Big Brotheresque state solidity, it resides near the city center like a post-apocalyptic ruin in a jungle of burdock and hemp peopled by dozens of Gypsies and scores of wild dogs. Construction on Casa Radio was suspended when Caucescu and his wife were executed on TV in 1989, and still there are gaping holes that drop from the sun-baked top floor (offering surreal vistas of a modern quarter-mile stretch of concrete roof, decorated with jutting rebar and old car parts, overlooking a crumbling ancient city) all the way down to the damp, creepy sub-basement (which doubles in the film for the Gargoyle lair.) No American-style guardrails or warning signs for Bucarest. <br /><br />Since the demise of the Soviet Union, Casa Radio has hosted several non-union film shoots, including ""Highlander III"". It is attractive to producers because it's a cheap location, massive in terms of scale and available space, bizarre looking, and free of insurance headaches as it's still state property. Plus no one complains if you don't clean up after your production: anything left onsite is interpolated into the resident Gypsies' construction of their shanty town in this actual urban jungle. <br /><br />An assistant director was bitten bloody by a wild dog during the shoot of ""Gargoyle"". The apples provided by catering were pressed into service by cast and crew as projectiles in order to keep the prowling dogs at bay. I too was bitten by wild dogs in Bucarest, once in a bar (!) and once in a city park. I also survived two car wrecks in two weeks, both in taxis and neither of which was seen by the drivers involved as grounds for stopping the cars.<br /><br />GEEK NOTE: The Sci-Fi Network or Channel or whatever was one of the backers of this film (the smaller the budget, the more producers on set), so it's a little weird that nobody had a problem with the original title, ""Gargoyles"", until it was almost time to show it on the network, even though Sci-Fi already had an unrelated series of that name. The title was changed sometime relatively close to release, as I have a color-corrected copy labeled with the former title.",0,611,long (>300w),1,0,0.99481696,False,0.9948169589042664
"Scarier than any horror movie ever made because you're in controlled of this blood fest which make it more scarier than watching other people doing it on the big screen or on your television screen. This game got two CDs which make the game much more entertaining.<br /><br />Each cd contains a different character with a complete different story line which make the game much more fun. I recommend you to buy this game and the first game too (isn't as good as this game, still fun though)<br /><br />****<br /><br />",0,92,short (<100w),1,0,0.994816,False,0.99481600522995
"What Game Over: Kasparov and the Machine does best is to delve into Garry Kasparov's psyche during the 1997 competition against IBM's Deep Blue. You see him becoming more and more paranoid, and increasingly unravelled, all because in the second game, Deep Blue made a move that seemed too human for his preconceived notion of chess computers. Kasparov thought then, and still does, that IBM cheated.<br /><br />Game Over tries to seem unbiased, but it is clear that the director thinks that IBM cheated. However, they give no real evidence to support the cheating claim, only intimations that IBM's security surrounding the computer room was because IBM really had grandmasters hidden in there overriding the computer on certain key occasions, and Kasparov's assertion that the computer didn't play like a computer usually does at one point in game two. In game two, Kasparov played a game that was designed to trick the computer, attempting to sacrifice a pawn in a situation where previous computer chess programs would have taken the pawn, leading to the computer's eventual loss. Deep Blue didn't take the bait, and Kasparov was so rattled because the computer seemed to play like a human that he didn't even see that he could have played Deep Blue to a draw and ended up resigning. That game psyched him out so much that he was unable to recover, and after playing games 3,4, and 5 to draws, lost game 6 horribly.<br /><br />The question of whether IBM cheated all comes down to that single move in game two, where the Deep Blue made the move that any human would make but that had, up to that point, tripped up computers. Joel Benjamin, a chess grandmaster on IBM's programming team explained in the documentary that they knew that chess computers always got tripped up in that situation, and consequently spent a lot of time and effort programming Deep Blue so that it wouldn't make the mistake that other computers do. If you believe Benjamin's assertion, then the case is clear, IBM did not cheat. Unfortunately, the director quickly moved on and never mentioned IBM's explanation for the rest of the movie, preferring to cut between shots of the chess playing hoax of the 19th century, The Turk, and shots of Deep Blue, hinting that Deep Blue was really controlled by a human as well. As someone who has an understanding of programming, the explanation by IBM makes perfect sense--if you knew what you were doing, it would not be terribly difficult to put something in the code so that, if thus and so conditions are reached, then do thus and so--in other words, tell the computer what to do if a situation like the one that Kasparov created in game 2 ever happened. This isn't cheating, it's doing a good job of programming a chess computer.<br /><br />In the end, it's eminently clear that the director thinks that IBM cheated, and the repeated comments about IBM's stock rising 15% the day that Deep Blue won suggest the idea that IBM cheated to pump its stock price (Kasparov even compares IBM and Deep Blue to Enron). However, there is plenty of outside opinion, within both the chess and computer science communities, that Deep Blue won fair and square and that Kasparov lost because he simply couldn't get past his view of computers as ""dumb machines"" and got psyched out by a machine that didn't seem so dumb after all. I just wish that the director had let us see the alternative opinion.<br /><br />",0,593,long (>300w),1,0,0.9948131,False,0.994813084602356
"Watched this flick on Saturday afternoon cable. Man, did it drag. I got the metaphors, symbolism, and all that stuff. No, I didn't care one way or another about the sexuality of the characters. But, the pacing of the story and the scripting almost put me to sleep.<br /><br />That is..... until Ruth Marshall got naked. If you're a breast-man who is not homo-phobic, you may want to rent it. Ruth has a lesbian sex scene that's pretty hot, and then a hetero sex scene that is a notch higher than most standard movie fare. Her jiggly D-cups made the film worth the watch.<br /><br />--The Mighty Avatar",1,108,medium (100-300w),0,1,0.0051894053,False,0.9948105947114527
"There are two things that I noticed in this film. (This is not a spoiler, just a mistake in storytelling.) When Cole takes Bill to his first B&E, he finds the ""box"". As soon as Cole finds it he says, ""The box. Everyone's got a box"". A minute later, just before he dumps the contents on the floor he says, ""We're actually very fortunate. You don't see these often"".<br /><br />Observation #2 (Spoiler Alert!)<br /><br />I had to watch the thing three times, I couldn't figure a couple of things out. Then I watched the Chronological version and saw that they were having flash backs from the latter to the previous during the time changes. So at some points we were actually watching three different times in about 1 min of wall time.<br /><br />That was a good thing because I don't know how many more times I could watch it before returning it to Netflix.<br /><br />Color me obsessive.",1,160,medium (100-300w),0,1,0.0051960363,False,0.9948039636947215
"""Man of the Year"" tells the story of Tom Dobbs (Robin Williams) a political comedian (like Jon Stewart or Stephen Colbert) who has his own television show. On his show he talks about all sorts of things but his main focus are political issues which he is very opinionated about. One day on his show, a fan from the audience raises the idea that Dobbs should run for President of the United States. After that episode aired, millions flocked to the web to create various petitions and voice their opinions on why Dobbs would make a great candidate for the President for the United States. A few weeks later, Dobbs decides to run for President and low and behold wins the election. Everything seems to be going as planned until a woman by the name of Eleanor Green (Laura Linney) shows up and starts some controversy regarding his position. A funny yet serious political thriller ensues <br /><br />Man anyone walking into this film expecting to see a brainless comedy will surely be disappointed. I always wonder how some people are film marketers when I see how misleading their marketing campaigns. ""Man of the Year"" is a great example of bad and misleading marketing, because everything from the poster, to the trailer, to the online advertisements makes this movie look and feel like a comedy. I would honestly have to say about 1/3 of the film is funny while the rest of it plays off as a political thriller that makes good arguments and allows its audience to think. I kind of wonder in this case if the marketing was done on purpose since this film addresses pretty serious issues in-between its comedy routine.<br /><br />But enough about marketing, lets get down to the film itself.<br /><br />I really liked ""Man of the Year"" even though I was expecting to see a comedy instead of a serious film. One of the many things I will give this film credit for is that the film does a decent job switching between comedy and drama even though at first it seems a little awkward. I really think that after you figure this out that the movie is going to be more of a political thriller than a comedy you get comfortable with it. Some may not because they are lead to believe that they are seeing a comedy and don't understand what this film is trying to say in the end but for those people they can blame the marketers for not advertising this film right.<br /><br />""Man of the Year"" talks about a lot of things and seems to have a very strong opinion. As Tom Dobbs speaks he is saying things that need to be said and isn't about candy coating them. I also think the whole political subplot, while most critics say hurt the film probably again because of the misleading marketing, was very good. The idea of computerize voting has been tossed around the last few years and with all the problems computers have the issue being addressed in this film could surely be realistic. Also the control big businesses have over voting also gets addressed.<br /><br />As far as acting goes, I think everyone involved did a good job. Robin Williams had a chance to be funny yet serious at the same time by playing Tom Dobbs. Some say that Williams has overstayed his welcome as a comedian but I personally still think he is funny and he's a good serious actor as well. This is probably one of the few occasions though that we get to see him go back and forth from serious to funny and I think it works well. Also it's nice to see Lewis Black co-star in a decent film. Again I like Black when he appears on ""The Daily Show"" and does stand up however most of the films he has been in were awful. This was a good movie for him because I think his political views fit in with the story that director Barry Levinson was trying to convey. Laura Linney is a fine addition to the cast and proves once again that she is a very good actress and lastly Christopher Walken and Jeff Goldblum both do a very good job as always with this roles handed to them.<br /><br />""Man of the Year"" was written and directed by Barry Levinson, the man who has brought us such films as ""Rain Man,"" ""Good Morning Vietnam,"" and ""Wag the Dog."" Levinson does a fine job writing the film and directing it. Like I said I know a lot of critics didn't like the whole political thriller aspect of the film but I thought it fit in nicely. It was actually nice to watch a mainstream movie that allowed me to both think and laugh at the same time. Barry Levinson did a fine job with this film.<br /><br />In the end, don't go into this film expecting to see the movie that the commercials are selling you. It does have laughs but at the same time it plays off more as a political drama. It's not as stupid or silly as the marketing campaign leads you to believe. I really liked the fact that this film that this film wasn't a typical Hollywood film. It tried to be a comedy and a serious drama at the same time and worked at least for me. I like the fact that the film didn't really tone down any of the issues it addressed nor did it have a typical Hollywood ending. I was trying to call the ending from the get go but surprisingly it didn't end the way I thought which made me happy. It's a movie that will make you laugh but then a few minutes later allow you to think and wonder what's going to happen next. I think its a good movie that will be hurt by its bad marketing.",1,993,long (>300w),0,1,0.005225904,False,0.9947740961797535
"1983's ""Frightmare"" is an odd little film. The director seems to be trying to combine the atmosphere of classic '30s/'40s style horror movies with the shock factor of the then-exploding '80s slasher genre. It isn't totally successful (mostly due to very obvious budgetary restraints, and the less-than-professional caliber of its cast of young actors) but it still has its moments, mostly due to the classy performance (classier than the movie deserves) by the late German actor Ferdinand Mayne, who plays an aging old time horror movie star (ala Vincent Price) named ""Conrad Ratzoff."" At the beginning of the movie we meet the has-been horror star as he's shooting a commercial for dentures and we quickly learn that ol' Conrad is a bit of a hoity-toity, prima donna jerk-off. Just when you think he couldn't be any more un-likable, the commercial director berates Conrad for blowing a take for the umpteenth time and the old goat pushes him off a balcony to his death. Nice, huh? Conrad then visits some fans at a college campus horror movie club, unfortunately he suffers a heart attack in the middle of his speech to them and eventually ends up back at his mansion waiting to die. Still feisty even at Death's door, he manages to do away with a despised business associate by smothering him with a pillow before he finally kicks the bucket himself. Conrad is then laid to rest in true Hollywood style in a high tech neon tomb with video screens above the casket, which will play personal video messages from Conrad himself for visitors who enter to pay their respects.<br /><br />It is at this point that the kids from the college Horror Movie Society decide to pay Conrad's grave an after hours visit, breaking into the tomb and taking his body back home with them for an all night party. (Not exactly my idea of fun, but hey, these are characters in an '80s horror film. Logic has no place here.) The college kids spend the evening having dinner with Conrad's body seated in a place of honor, posing for photos with it and even dancing around the room with it, before parking Conrad and his coffin in the attic, planning to return him to his crypt in the morning. In the meantime, Mrs. Ratzoff, distraught over the theft of her husband's body, has called in a psychic friend to try and ""reach"" Conrad through a seance. You can pretty much figure out the rest from here. Since Conrad wasn't a very nice guy in life, it's not much of a stretch to assume that he won't be any friendlier in death. Psychic Lady makes contact with Conrad and he re-awakens in predictably ticked off fashion, then spends the rest of the movie strolling around the corridors of the students' ridiculously huge house, picking off the young grave robbers one by one. This is where the movie falls apart. Endless scenes of teens wandering around empty hallways saying ""Hello? Is anyone there?"" are intercut with occasional bursts of violence (we do get a pretty gnarly decapitation scene, which is the highlight of the movie) before the last two survivors finally figure out (WAY later than any semi-intelligent people would have figured out the same thing...but again, we're in an '80s horror film!) that the only way to stop the mayhem is to get Conrad's body back to its crypt where it belongs. The sluggish pacing is padded out with a lot of weird lighting and dry ice fog effects backed by a soundtrack made up almost entirely of sound effects rather than music(thunder, moans and groans, howls, etc.) that becomes severely annoying after a while.<br /><br />I can't really recommend ""Frightmare"" to anyone who didn't grow up watching cheap movies like this on late night cable back in the '80s. ""Modern Horror"" fans will doubtlessly find ""Frightmare"" incredibly slow moving and goofy. If you came of age in that magical decade, however, you may get a blast of nostalgia from ""Frightmare."" Fans of Jeffrey (""Re-Animator"") Combs may also want to check it out, as the future Dr. West appears in an early role here as one of the unlucky film students.<br /><br />I will advise the reader to avoid the version of this film on the EastWestDVD label (paired with Roy Ward's ""Vault of Horror"" and sold at dollar stores) because the print quality is terrible. I'm told the film has gotten a deluxe release via the fine folks at Troma, which seems appropriate. If you're a Troma kind of person then ""Frightmare"" will be right up your alley.",0,770,long (>300w),1,0,0.9947515,False,0.994751513004303
"I tried to love this movie. I really did. Kevin Bacon plays a cerebral palsy victim who is befriended by a 10-year-old girl whose fantasies of digging to China, flying away in a balloon, and so on, are her way of coping with a dreary existence. I admit I did fast-forward through one of the scenes in which the two of them share friendship and simple pleasures while soulful piano music plays in the background. Okay, three or four of those type scenes. Maybe nine or ten. Okay, okay, it was fourteen. But I did sit and watch most of them.",0,101,medium (100-300w),1,0,0.9947496,False,0.9947496056556702
"Time travel into the past is tenuous at best as a topic. In this episode a man who has been thinking about the possibility, finds himself at the date and location of the assassination of Abraham Lincoln. He tries everything he can think of in the short time available to him with predictable results. Of course, he is thought to be quite mad. He is arrested and eventually remanded to the very man he is attempting to stop. Serling was bright enough to let him return to the present, but is the present the same? This is kind of a precursor to ""The Time Tunnel"" where time travelers on a weekly basis were given the same task, overcoming what had already happened. Unfortunately, the implications of the distortion of time and the future always negate the result. Unless you have something like Ray Bradbury's ""The Sound of Thunder.""",1,148,medium (100-300w),0,1,0.0052514733,False,0.9947485267184675
"I know...I know: it's difficult (if not paradoxical) for there to be such a thing as ""believable"" fantasy. But, to me, there is also such a condition wherein TOO MUCH UNbelievability interfere's with, or distracts from my overall opinion of the movie. The latter was the case for me with regard to Goliath Awaits. Not only did I have too many unanswered questions concerning the storyline, but some of the acting, too, I thought, was a bit over-the-top. (Maybe, though, it was the writing: asking them to recite too many trite, predictable, cliched (over-?) reactions.) Others have said enough about the plot. I just wish that it was done - and, I think that it COULD have been - more convincingly. P. S.: This is a FRESH comment about this film - I just finished watching it a couple of minutes ago; not a recollection from years ago.",0,148,medium (100-300w),1,0,0.99473983,False,0.994739830493927
"I was really looking forward to watching this documentary on what I considered to be some of the most entertaining films ever made. Growing up in L.A. during the 60's many of these old black and white films were shown on the local stations. I even remember a Friday night show called ""Strange Tales of Science Fiction"" that showcased a different Sci Fi flick every week. This documentary however spent way too much time on the opinions of the four famous filmmakers and how they felt about the classic movies of that genre and how they used them as inspiration in their filmaking.<br /><br />That is not what I was hoping for in this documentary. It really could have been a comprehensive examination of the decade instead of a brief highlighting of the most well known films of the era. Anyone who has studied or been interested in these films are pretty familiar with standouts such as War of the Worlds, Forbidden Planet, The Thing, The Day the Earth Stood Still, etc. I would have liked to see some excerpts from lesser known films and perhaps some interviews with people involved in the making of these movies. I would have to agree the documentary was way too focused on Spielberg's opinions and was a type of commercial for his new release of War of the Worlds.",1,226,medium (100-300w),0,1,0.0052619954,False,0.9947380046360195
"I purchased a DVD of this film for a dollar at the big dept store. That's probably the best and kindest comment I have to offer on it. At least it didn't cheat me out of the cost of lunch.<br /><br />The problem with ""Chiller"" is Craven's problem as a director. The man has his apologists who claim his traveling papers prove he's a really smart guy and all-around sharp conceptualist. But it's no secret that, as a director, he has never possessed one iota of the visual and story-telling sense of a Hitchcock. As vigorously attested by ""Chiller"", he's much closer to that legendary flat-foot Hershel Gordon Lewis. What Craven lacks as a director is the main ingredient that would lift him from director for hire to a higher plane of film- making.<br /><br />Let's be specific. The transitional moments of this film are sleek. The establishing shots give it the feel of a quality production. The film looks professionally put together, in the way a film shot by a TV commercial director would. (A thought: The films only visual distinction, these transitions that at least look professionally handled may very well be the work of some second unit directors.) It's the parts between the bridges and smooth transitions -- the drama -- that fall flat. <br /><br />The core of the proceedings are invariably perfunctorily handled. The critical shots (after, say, the departing car drives into the well-positioned camera, then we cut to the night exterior of a hospital, then to the waiting area and hallway, then to the phone booth in the corner that will figure in the next bit of action) are quickly dispensed so we can hurry up and get to the next part. Craven never comes anywhere close to exploding the dramatic or visual possibilities of any moment. The net result of all this misplaced attention to the least important parts, and the fumbling rush to keep things moving, is a film that feels like the work of the fledgling art student who sharpens all his pencils, fussily adjusts his easel and lighting set-up, grinds all his pigments, stretches and primes his canvas ...and then has nothing to say. Craven, like the art student, never gets to the meat of the exercise.<br /><br />For Craven apologists who will point out that this film was made for TV, I will point to Spielberg's ""Duel"" and say no more.",0,403,long (>300w),1,0,0.994709,False,0.9947090148925781
"There is an inherent problem with commenting or reviewing a film such as this. I remember feeling the same way after disliking Dogma. If you do not like a film that is odd and controversial like Mulholland Dr., you are seen as ""not getting it."" Of course for those who have already seen this film you know that the entire point is not getting it anyway.<br /><br />I have heard from several different sources that the unique and likable aspect of this film is a dream-like quality it has. In other words, the plot isn't structured like other films. With the case of Mulholland Dr., it seems more like an unfocused collage made by a third grade boy who procrastinated until the last second to do his art project. It doesn't make sense, it isn't supposed to, but I know it was to be a TV series at first. It appears Lynch had a stack of unused film and decided to mash it in with a bunch of new stuff. You will notice that toward the end the nudity, sex and foul language increase. All things he would not have filmed for television.<br /><br />For a better film not told in a traditional, linear fashion, rent The Thin Red Line from 1998. That was a great film, this is not.<br /><br />Rating: 2 out of ten",0,226,medium (100-300w),1,0,0.9946879,False,0.9946879148483276
"""A bored television director is introduced to the black arts and astral projection by his girlfriend. Learning the ability to separate his spirit from his body, the man finds a renewed interest in his life and a sense of wellbeing. Unfortunately, the man discovers while he is sleeping, his spirit leaves his body and his uncontrolled body roams the streets in a murderous rampage,"" according to the DVD sleeve's synopsis.<br /><br />The synopsis isn't entirely correct, as it turns out.<br /><br />Anyway, the movie opens with a dizzying ""out-of-body"" example of handsome director Winston Rekert (as Paul Sharpe)'s newly discovered ""astral body"" experience; it also foreshadows an upcoming dogfight. Young Andrew Bednarski (as Matthew Sharpe), being a kid, draws pictures of ""The Blue Man"", as his murder spree begins. Handsome detective John Novak (as Stewart Kaufman) discovers the victims are connected to Mr. Rekert. Mr. Novak's investigation leads to the supernatural; a prime example of which is Karen Black (as Janus), with whom Rekert fears he is falling in love.<br /><br />Several in the cast perform well; but, ""The Blue Man"" winds up tying itself up in a knot. Aka ""Eternal Evil"", its unsatisfying story tries to be far too clever for its own good.",0,205,medium (100-300w),1,0,0.9946877,False,0.9946876764297485
"If you are looking for King Kong, you mispelled your search! This is a low-low budget movie that was soley >ment to entertain people in a comic sense. Here is the >most ordinary human who is the only 1 who can save the >world from a 185' 300 ton behmouth. Surely you can see the humor in that.",1,58,short (<100w),0,1,0.005339071,False,0.9946609288454056
"This film seems well made, and more efforts should be made to promote films by women. That aside, this film is also profoundly disturbing in that it justifies the manipulative and psychotic machinations of a character that is profoundly disturbed. If you've seen any of the promotional material, you might think this is a poignant film about a relationship that's reached its end, but none of that suggests how really disturbing the central premise is:<br /><br />A woman threatens suicide unless her soon to be ex agrees to relive here most treasured memories of their relationship. When told how unfair (to say the least) that such a threat is, Tessa (the purported protagonist) suggests that ""life's not fair.""<br /><br />Huh??? This character also uses tears to manipulate her former lover into staying, and coaxes him into sexually oriented behavior (which she initially denies as a motive) all the while assuring him ""this isn't sex.""<br /><br />Reverse the genders, have the leads played by Tracey Gold and Brian Austin-Green and this could air in feature length on Lifetime with a title like ""Hostage to Obsession."" There is no medically accepted definition of sound mental and emotional stability that would encompass Tessa's behavior in this film.<br /><br />Props to Kristen Thomson for playing a border-line psychotic, manipulative ex to a T, perhaps too well because there is no well-adjusted person, male or female, who could watch this and not have shivers run up their spine.",0,243,medium (100-300w),1,0,0.9946584,False,0.9946584105491638
"This is not what one would term a happy tale. The titled leading character (Edmund Purdom as THE Egyptian) does not get the gal - although he does (?) evidently get the 'last' word, the otherwise principal tragic figure (Michael Wilding as the politically myopic Pharaoh) ends up tragically, and the wrong guy  even if it is Victor Mature, winds up winning-all the marbles. Peter Ustinov possibly had gotten the best part (Kafka) and arguably may have stolen some if not most of the movie except for top-billed Jean Simmons as the somewhat brighter-thanaverage barmaid (Merit) whom just possibly has more on the ball  intellectually and spiritually, than all of the rest of them put together.<br /><br />The brooding and pessimistic Sinuhe the physician (that's Purdom) is portrayed as a dark, cynical, tortured soul whom spends the entire plot  his lifetime, seeking the meaning of 'Life.' (Btw, and to paraphrase John Lennon, 'Life' is what happens while you're making other plans.) Pardon the lack of philosophical depth in the prior parenthetic comment, but eventually the plot unfolds to reveal just that ! <br /><br />And speaking philosophically, as if things aren't morose and negative enough, John Carradine (as the un-named grave robber) pops-up in a cameo role in the middle of the flick espousing that 'Life' basically is meaningless and is only worth living as a poor alternative to the eventual ultimate disappointment.<br /><br />So here we are over 200 words in and I haven't really had a kind word, so why the heck did I rate it so high ? Well there is a lot of Shakespherian tragedy and bunch of moral worth in it. There's ethical contrasts, true friendships, true & unrequited (almost) love, and - despite limitations of 50s production capabilities, it is very well (sound) staged, pleasing both the eye and ear, and very well/evenly paced . The acting is, for the most part, uniformly very good  given it's a 50s costume drama, and the interactions are believable right down to the characters' fatal flaws - which abound, and in that doing justice to the best of Greek tragedy.<br /><br />There is some redemption, Sinuhe does discover and embrace his son  played by Tommy Retigg whom, despite Ustinov's best efforts, really needed Lassie to pull it off. A couple of other 'misguided' souls get their just desserts  the 'foreign' fleshpot Nefer (Bella Darvi)  apparently in Egypt on a carnal exploitation work-study visa, whom earlier cruelly even mercilessly spurned Sinuhe -\and\- the dyke'ish Princess Baketamon (Gene Tierney as Pharoah Wilding's sister) whom knew a deep dark secret about Sinuhe's ancestry, and then tried to use it to set him against his friend, her brother the Pharaoh  nice people, huh.<br /><br />Purdom's performance is actually something to behold. He carries off the dirge well enough that somewhere before the end of the pix you want to smack him across the puss, grab him by the lapels, and say ""look dummy pull yourself together, the glass ain't half empty it's half full !"" and then finding that you're personally disappointed in Horemheb - truly Sinuhe's best friend, (Victor Mature as Pharoah's Top Soldier) for himself having that flaw in his character that prevents him succeeding at doing something positive.<br /><br />I wonder if the secret to the whole movie is that it very quickly achieves and then sustains the necessary ""suspension of disbelief"" and early on gets you understanding and worrying about the characters, caring to the point that you really feel sorry for them and their missed chances at happiness; a happiness that otherwise wasn't all that far from their grasp.<br /><br />can't understand why this one isn't already out on DVD and hope that gets corrected soon.",1,630,long (>300w),0,1,0.005369621,False,0.9946303791366518
"The fact that reviewers feel very intensely negative towards the show is an interesting fact all its own. If you dislike it so much, don't watch it.<br /><br />Certain reviewers assert that you have to be dumb, dim-witted, or plain old primitive to enjoy this show. Au contraire, my friends. I am not claiming that all the contestants are smart. There are smart ones, and there are dumb ones. But I WOULD argue that they probably have a higher average IQ than the average reviewer on this website. Thats right, I said it. There is a lot to be said for the science of seducing girls. I'm sorry, but please withdraw all sticks out of your asses, and realize the reason you hate these guys is that they threaten you.<br /><br />Those oblivious to social sciences, and more specifically, the science behind mating are clearly going to miss the boat completely.<br /><br />One thing is clear: The clubs aren't the only places to meet girls. I personally think that the worthwhile women don't even go to clubs, so that they won't fall prey to men like the ones we see on the show. But what are men like these???? Apart from the ones whose games stink, they are the epitome of men. They are men who meet women in the most difficult situations. These are men who take ownership of their own sexuality. These men don't beg for their girlfriends to not break up with them, and these men don't say ""OK"" to the phrase ""let's just be friends"". <br /><br />Sound familiar???? In fact, these are the very guys you're afraid of when you take your special long term girlfriend to the club. We all are. These guys know what women like. (again, only the ones who have ""game"")<br /><br />And even the ones who are bad...they are worth a laugh! <br /><br />If you have gone out to a club, and actually interacted with the people around you, you should find this show entertaining. <br /><br />Look, I am at a loss for why there is so much hate for this show. My best guess is that it aggravates the insecurity in men who have had bad experiences in clubs, or threatens men who believe women are beautiful self-less creatures who just want a nice guy to buy their attention.<br /><br />I personally love this show. It is pure entertainment, and best of all, its REAL. It is a very perceptive take on the most recent state of sexual psychology. Sex roles have never been so different from before, and this show provides a very real view of that,<br /><br />I think it actually takes some intelligence to take away something positive from this show. <br /><br />This show appeals to a certain target market, and if you're outside of that, then I guess you shouldn't tune in to the show. We could say this about any other shows though, couldn't we?<br /><br />Grow Up,<br /><br />ApolloHelios",1,499,long (>300w),0,1,0.005380121,False,0.9946198789402843
"Although I had previously watched this one some time ago on Italian TV, I found it to be a surprisingly tolerable potboiler this time round, buoyed by an international cast of familiar faces (including a bemused Joseph Cotten as the Baron) and, contrary to many another film of the Euro-Cult sub-genre, an incident-packed plot in place of lethargic pacing.<br /><br />The creature itself looks a bit dodgy and Cotten is a bit too old to be taken seriously as an eager scientist still dabbling in creating life-forms out of corpses (one would have thought that he would have made himself an army of them by now and not struggling at perfecting his technique still) but Ms. Neri does look good in and out of costume and reliable Herbert Fux probably comes off best as a lecherous grave-robber/blackmailer.",0,137,medium (100-300w),1,0,0.99460727,False,0.9946072697639465
"Tonight's film course film was The Legend of the Suram Fortress and during its 87 minute running time it managed to quickly jump into my top five most difficult films of all time. That's difficult to watch; films so different to everything else that you're seeing something totally alien. A brief synopsis would be: a group of Georgians are trying to build a fortress to defend themselves from invaders, but every time they are about to put on the finishing touches, for no readily apparent reasons it collapses. So they go and see a fortune teller who advises them that if they want to get the fortress to stay standing, they need to find a youth, a tall blonde blue eyed boy to be buried into one of the walls during the construction and his presence will ensure that the construction job will be completed smoothly. And sure enough in those closing moments there he is gladly being smeared in cement and eggs, giggling as he's buried alive, with only his mother to grieve.<br /><br />It actually a fairly simple story. But the director, Sergo Paradjanov, working in Soviet Georgia in 1984, not too long after leaving a fifteen year jail term, doesn't follow any of the film making rules we are used to. There are very few close ups. Very often the action we need to be following is hidden in the bottom left hand corner of a landscape shot, extra-ordinarily easy to miss. There are very few close ups and at times its hard to tell whose doing what to whom and why. Every now and then the film goes off on digressions which have no relevance to the main plot and generally serve to confuse the viewer. The music is utterly mad, with found sounds, on screen instruments and church organ dropped in seemingly at random. At times when nothing seems to be happening, someone will break into a jig, almost playing time until the next scene comes along. But infuriatingly there is an obvious cinematic voice behind it all so you're compelled to try and understand the message whatever it is. One of those times when your eyes are glued to the screen simply because you can't believe what you're seeing.",0,375,long (>300w),1,0,0.9945966,False,0.9945966005325317
